0,6,12
1,132,3
2,55,3
3,192,3
4,83,3
5,30,3
6,91,3
7,45,3
8,44,3
9,100,3
0,24,2
1,29,2
2,15,2
3,21,2
4,15,2
5,25,2
6,85,2
7,124,2
8,1,2
9,456,2
0,1,1
1,169,1
2,156,1
3,168,1
4,32,1
5,35,1
6,144,1
7,64,1
8,16,1
9,10,1
0,88,16
1,3,16
2,73,16
3,100,16
4,75,16
5,23,16
6,366,16
7,47,16
8,22,16
0,380,14
1,44,14
2,94,14
3,21,14
4,4,14
5,22,14
6,88,14
7,24,14
8,48,14
9,72,14
0,99,9
2,176,9
3,4,9
4,50,9
5,38,9
6,88,9
7,286,9
8,51,9
9,4,9
0,36,8
1,8,8
2,59,8
3,230,8
4,207,8
5,5,8
6,149,8
7,2,8
8,71,8
9,28,8
0,24,2
1,23,2
2,43,2
3,6,2
5,76,2
6,4,2
7,574,2
8,1,2
9,45,2
0,154,6
1,12,6
3,2,6
4,236,6
5,32,6
6,236,6
7,40,6
8,48,6
9,36,6
1,118,12
2,25,12
3,28,12
4,1,12
5,120,12
6,23,12
8,130,12
9,351,12
0,8,5
1,7,5
2,34,5
3,18,5
4,206,5
5,4,5
6,297,5
7,24,5
8,171,5
9,28,5
0,1,0
1,112,0
2,6,0
3,14,0
4,177,0
5,70,0
6,5,0
7,2,0
8,27,0
9,381,0
0,40,18
1,24,18
2,41,18
3,144,18
4,98,18
5,49,18
6,38,18
7,29,18
8,8,18
9,324,18
0,312,15
1,4,15
2,2,15
3,57,15
5,8,15
6,5,15
7,212,15
8,47,15
9,148,15
0,60,17
1,32,17
2,69,17
3,128,17
4,184,17
5,84,17
6,5,17
7,1,17
8,205,17
9,25,17
0,90,13
1,206,13
2,54,13
3,30,13
4,8,13
5,96,13
6,244,13
7,43,13
8,2,13
9,24,13
0,33,3
1,11,3
2,42,3
3,15,3
4,149,3
5,4,3
6,15,3
7,354,3
8,173,3
0,68,11
1,67,11
2,212,11
4,44,11
5,62,11
6,85,11
7,136,11
8,91,11
9,31,11
0,3,7
1,21,7
2,20,7
3,213,7
4,13,7
5,12,7
6,408,7
9,107,7
1,247,10
2,14,10
4,72,10
5,3,10
6,368,10
7,21,10
8,54,10
9,17,10
0,157,19
1,129,19
2,10,19
3,37,19
4,13,19
5,9,19
6,364,19
7,45,19
8,26,19
9,5,19
1,171,4
2,88,4
3,101,4
4,120,4
5,143,4
6,39,4
7,42,4
8,62,4
9,32,4
0,34,14
1,76,14
2,18,14
3,75,14
4,72,14
5,9,14
6,380,14
7,32,14
8,9,14
9,92,14
0,588,3
1,110,3
2,59,3
3,6,3
4,15,3
5,2,3
6,15,3
8,2,3
0,80,1
2,46,1
3,1,1
4,521,1
5,76,1
6,1,1
7,49,1
9,20,1
0,16,13
1,16,13
2,183,13
3,181,13
5,16,13
6,36,13
7,66,13
8,238,13
9,46,13
0,95,17
1,116,17
3,271,17
4,63,17
5,155,17
6,57,17
7,5,17
8,33,17
9,1,17
0,6,0
1,135,0
3,29,0
4,194,0
5,5,0
6,16,0
7,85,0
8,100,0
9,225,0
0,12,12
1,369,12
2,60,12
3,87,12
4,6,12
5,14,12
6,169,12
7,48,12
8,6,12
9,24,12
0,289,18
1,19,18
3,2,18
4,15,18
5,100,18
6,184,18
7,21,18
8,7,18
9,159,18
0,77,15
1,71,15
2,86,15
4,3,15
5,104,15
6,291,15
7,44,15
8,80,15
9,40,15
0,2,10
1,453,10
2,49,10
3,20,10
4,29,10
5,17,10
7,197,10
8,12,10
9,15,10
0,24,9
1,96,9
2,1,9
3,14,9
4,113,9
5,31,9
6,3,9
7,160,9
8,275,9
9,80,9
0,45,16
1,145,16
2,16,16
3,177,16
5,261,16
6,59,16
7,2,16
8,45,16
9,46,16
1,7,2
2,9,2
3,284,2
4,20,2
5,426,2
6,14,2
7,3,2
8,15,2
9,20,2
0,78,8
1,70,8
2,146,8
3,88,8
4,98,8
5,88,8
7,176,8
8,51,8
1,226,19
2,7,19
3,2,19
4,71,19
5,268,19
6,2,19
8,158,19
9,61,19
0,310,6
1,8,6
2,7,6
3,66,6
4,104,6
5,75,6
6,120,6
7,76,6
8,25,6
9,4,6
1,9,4
2,42,4
3,150,4
4,96,4
5,12,4
6,288,4
7,153,4
8,27,4
9,18,4
1,289,7
2,21,7
3,168,7
4,7,7
5,69,7
6,215,7
7,1,7
8,27,7
0,6,11
1,191,11
2,35,11
3,151,11
4,245,11
6,28,11
7,139,11
9,2,11
1,229,5
2,190,5
3,6,5
6,72,5
7,68,5
8,143,5
9,89,5
0,4,2
1,6,2
2,67,2
3,204,2
4,10,2
5,16,2
7,168,2
8,44,2
9,278,2
0,36,3
1,188,3
2,36,3
3,1,3
4,63,3
5,14,3
6,51,3
7,39,3
8,113,3
9,256,3
0,28,15
1,432,15
2,11,15
3,149,15
4,69,15
5,12,15
6,32,15
7,18,15
8,44,15
0,11,17
1,185,17
2,48,17
3,14,17
4,210,17
5,3,17
6,6,17
7,285,17
8,20,17
9,13,17
0,54,16
2,156,16
3,18,16
5,95,16
6,211,16
7,210,16
8,41,16
9,11,16
0,296,8
1,105,8
2,76,8
3,28,8
5,118,8
6,5,8
8,82,8
9,86,8
0,7,18
1,12,18
2,197,18
4,24,18
6,315,18
7,45,18
8,60,18
9,136,18
0,21,5
1,5,5
2,88,5
3,144,5
4,5,5
5,12,5
6,175,5
7,258,5
9,88,5
0,10,14
2,362,14
3,100,14
4,11,14
5,1,14
6,43,14
7,5,14
8,9,14
9,255,14
0,226,7
1,88,7
2,4,7
3,16,7
4,63,7
5,4,7
6,3,7
8,124,7
9,269,7
0,104,9
1,152,9
2,160,9
3,7,9
4,8,9
5,40,9
6,16,9
7,309,9
0,71,19
1,1,19
2,29,19
3,47,19
4,25,19
5,384,19
6,153,19
7,85,19
0,95,0
1,108,0
2,40,0
3,38,0
4,35,0
5,180,0
6,135,0
7,65,0
8,84,0
9,16,0
0,280,6
1,104,6
2,51,6
3,96,6
4,20,6
5,53,6
6,9,6
7,152,6
8,1,6
9,31,6
0,124,1
1,12,1
2,96,1
3,79,1
4,208,1
5,45,1
6,3,1
7,176,1
8,5,1
9,48,1
0,32,13
1,240,13
2,40,13
3,56,13
4,16,13
5,32,13
6,5,13
7,91,13
8,101,13
9,184,13
0,80,11
1,324,11
5,48,11
6,99,11
7,130,11
8,35,11
9,80,11
0,38,10
1,32,10
2,92,10
3,10,10
4,314,10
5,68,10
6,64,10
7,41,10
8,125,10
9,12,10
0,1,12
2,3,12
3,17,12
4,33,12
5,50,12
6,208,12
7,206,12
8,28,12
9,250,12
0,18,4
1,49,4
2,106,4
3,59,4
4,2,4
5,158,4
6,68,4
7,87,4
8,248,4
9,1,4
0,379,14
1,181,14
2,75,14
3,69,14
4,25,14
5,50,14
6,5,14
7,8,14
9,4,14
0,42,5
1,24,5
2,1,5
3,532,5
4,46,5
5,47,5
6,24,5
7,26,5
8,36,5
9,17,5
0,21,0
1,85,0
2,59,0
3,25,0
5,104,0
6,434,0
7,10,0
8,58,0
0,20,15
1,11,15
2,295,15
3,10,15
4,15,15
5,23,15
6,4,15
7,14,15
8,345,15
9,60,15
1,99,11
2,48,11
5,313,11
6,136,11
7,36,11
8,12,11
9,152,11
0,207,19
1,174,19
2,21,19
3,152,19
4,4,19
5,59,19
6,6,19
7,6,19
8,35,19
9,133,19
0,120,9
1,40,9
2,70,9
3,37,9
4,188,9
5,120,9
6,8,9
7,111,9
8,46,9
9,57,9
0,16,2
2,181,2
3,8,2
4,2,2
5,387,2
6,3,2
7,154,2
8,46,2
0,11,17
1,80,17
2,65,17
3,169,17
4,188,17
6,8,17
7,41,17
8,96,17
9,136,17
1,54,13
2,144,13
3,52,13
4,228,13
5,95,13
7,78,13
9,147,13
0,30,12
1,81,12
2,213,12
3,129,12
4,285,12
5,4,12
6,7,12
7,4,12
8,40,12
9,2,12
0,158,4
1,48,4
2,199,4
4,68,4
5,43,4
6,66,4
7,5,4
8,188,4
9,20,4
0,2,3
1,166,3
2,102,3
3,96,3
4,92,3
5,170,3
6,10,3
7,129,3
9,29,3
0,107,1
1,131,1
2,88,1
3,61,1
4,3,1
5,111,1
6,256,1
7,1,1
8,14,1
9,24,1
0,97,16
1,189,16
2,268,16
3,12,16
4,1,16
5,2,16
6,47,16
7,86,16
8,21,16
9,73,16
0,60,8
1,114,8
2,98,8
3,15,8
4,16,8
5,76,8
6,14,8
7,286,8
8,6,8
9,112,8
0,111,6
2,246,6
3,72,6
4,129,6
6,3,6
7,145,6
8,25,6
9,66,6
0,1,18
1,12,18
3,399,18
5,89,18
6,72,18
7,9,18
8,25,18
9,189,18
0,8,7
1,17,7
2,12,7
3,55,7
4,14,7
5,113,7
6,285,7
7,136,7
8,21,7
9,133,7
0,23,10
1,49,10
2,41,10
3,344,10
5,10,10
6,294,10
7,15,10
9,20,10
0,2,18
1,72,18
2,213,18
3,77,18
4,43,18
5,4,18
6,96,18
7,20,18
8,16,18
9,252,18
0,11,10
1,260,10
2,255,10
3,36,10
4,38,10
5,23,10
6,67,10
7,34,10
8,73,10
0,251,5
1,49,5
2,24,5
3,34,5
4,18,5
5,189,5
6,24,5
7,61,5
9,147,5
0,16,3
1,105,3
2,7,3
3,1,3
4,422,3
5,3,3
6,70,3
8,139,3
9,34,3
0,38,13
1,75,13
2,7,13
3,2,13
4,311,13
5,2,13
6,16,13
7,44,13
8,191,13
9,111,13
0,116,11
1,355,11
2,192,11
3,7,11
4,28,11
5,36,11
6,4,11
8,54,11
9,6,11
0,2,4
1,32,4
2,376,4
3,156,4
5,8,4
7,191,4
8,16,4
9,16,4
0,88,7
1,24,7
2,28,7
3,29,7
4,4,7
5,142,7
6,11,7
7,373,7
8,24,7
9,73,7
0,17,0
1,12,0
2,58,0
3,340,0
4,87,0
6,112,0
7,161,0
9,8,0
0,21,2
1,252,2
2,130,2
3,14,2
4,52,2
5,12,2
6,160,2
9,156,2
0,88,12
1,120,12
3,338,12
4,8,12
5,81,12
6,28,12
7,53,12
9,79,12
0,291,19
1,84,19
2,3,19
3,3,19
4,197,19
5,60,19
7,67,19
8,48,19
9,45,19
0,384,1
1,98,1
2,47,1
3,19,1
4,34,1
5,136,1
6,59,1
7,11,1
9,9,1
0,33,17
2,129,17
3,128,17
4,1,17
5,48,17
6,348,17
7,59,17
8,51,17
0,12,16
1,159,16
2,52,16
4,148,16
5,110,16
6,254,16
7,3,16
8,59,16
0,4,9
1,138,9
2,2,9
3,36,9
4,352,9
5,50,9
6,40,9
7,8,9
8,8,9
9,156,9
0,5,14
1,16,14
2,497,14
3,120,14
4,1,14
5,52,14
6,44,14
7,17,14
8,4,14
9,39,14
0,1,6
1,15,6
2,175,6
3,28,6
4,74,6
5,93,6
6,218,6
8,162,6
9,30,6
0,120,8
1,358,8
2,7,8
4,5,8
5,20,8
6,56,8
7,49,8
8,4,8
9,177,8
0,496,15
1,16,15
3,144,15
4,45,15
5,17,15
6,39,15
7,4,15
8,1,15
9,32,15
2,87,0
3,37,0
4,17,0
5,18,0
6,2,0
7,9,0
8,462,0
9,164,0
0,49,8
1,29,8
2,11,8
3,184,8
4,97,8
5,51,8
6,68,8
7,268,8
8,21,8
9,18,8
0,12,5
1,162,5
3,45,5
4,10,5
5,28,5
6,108,5
7,10,5
8,315,5
9,106,5
0,20,19
1,8,19
2,26,19
3,2,19
4,80,19
5,29,19
6,52,19
7,220,19
8,232,19
9,128,19
0,298,15
1,42,15
2,250,15
3,20,15
4,25,15
5,30,15
6,54,15
8,72,15
9,5,15
0,20,6
1,29,6
2,210,6
3,306,6
4,149,6
6,19,6
7,60,6
8,4,6
0,76,17
1,112,17
2,19,17
3,18,17
5,331,17
6,42,17
7,91,17
8,81,17
9,28,17
0,313,13
2,29,13
3,26,13
4,109,13
5,4,13
6,12,13
7,108,13
8,149,13
9,46,13
0,58,12
1,61,12
2,34,12
3,8,12
4,106,12
5,33,12
7,44,12
8,376,12
9,76,12
0,38,11
1,271,11
2,8,11
3,1,11
6,19,11
7,173,11
8,12,11
9,275,11
0,245,9
2,104,9
3,8,9
4,55,9
5,208,9
6,6,9
7,7,9
8,3,9
9,160,9
0,47,4
1,187,4
2,112,4
3,1,4
5,19,4
6,124,4
7,3,4
9,304,4
0,5,14
2,138,14
3,40,14
4,2,14
5,75,14
6,29,14
7,20,14
8,170,14
9,317,14
0,146,7
1,93,7
2,4,7
3,283,7
4,200,7
5,40,7
6,1,7
8,26,7
9,2,7
0,36,16
1,210,16
2,36,16
4,165,16
5,82,16
6,72,16
7,54,16
8,2,16
9,139,16
0,7,1
1,254,1
2,44,1
3,12,1
4,8,1
5,34,1
6,124,1
7,154,1
8,55,1
9,105,1
0,176,10
1,79,10
2,153,10
3,14,10
4,32,10
5,54,10
6,276,10
7,7,10
8,3,10
9,2,10
0,17,3
1,20,3
2,14,3
4,9,3
5,103,3
6,36,3
7,147,3
8,17,3
9,433,3
0,1,18
1,12,18
2,7,18
3,44,18
4,295,18
5,22,18
6,286,18
7,28,18
8,89,18
9,13,18
0,101,2
1,8,2
2,47,2
3,380,2
6,3,2
7,52,2
8,89,2
9,116,2
0,45,10
1,65,10
3,2,10
4,160,10
5,256,10
7,89,10
8,179,10
0,44,14
2,10,14
3,112,14
4,19,14
5,248,14
6,25,14
7,4,14
8,245,14
9,88,14
0,104,1
1,23,1
2,263,1
3,95,1
4,23,1
5,96,1
6,60,1
7,14,1
8,44,1
9,75,1
0,4,3
1,28,3
4,38,3
5,424,3
7,147,3
8,132,3
9,22,3
0,171,11
1,35,11
2,24,11
4,13,11
5,370,11
6,137,11
7,1,11
9,45,11
0,13,6
1,293,6
2,344,6
3,36,6
4,63,6
5,2,6
6,18,6
7,8,6
8,10,6
9,10,6
0,320,17
1,7,17
2,79,17
3,5,17
4,152,17
5,58,17
6,5,17
7,4,17
8,60,17
9,105,17
0,178,5
1,119,5
2,86,5
4,47,5
5,135,5
6,102,5
7,30,5
9,100,5
0,38,9
1,267,9
2,80,9
3,69,9
4,13,9
6,152,9
7,44,9
8,132,9
0,65,13
1,33,13
2,91,13
3,27,13
4,228,13
5,244,13
6,72,13
8,29,13
9,7,13
0,19,18
1,4,18
2,22,18
3,15,18
4,127,18
5,106,18
6,12,18
7,156,18
8,191,18
9,144,18
0,113,2
1,120,2
2,13,2
3,29,2
4,59,2
5,172,2
6,33,2
7,236,2
9,20,2
0,431,0
1,38,0
2,6,0
3,135,0
5,47,0
6,44,0
7,1,0
8,6,0
9,88,0
0,47,12
1,3,12
2,412,12
3,12,12
4,61,12
5,9,12
7,13,12
8,222,12
9,16,12
0,21,19
1,6,19
2,190,19
3,38,19
4,1,19
5,25,19
6,73,19
7,410,19
8,27,19
9,4,19
0,61,7
1,176,7
2,92,7
3,1,7
4,13,7
5,248,7
6,57,7
7,126,7
8,20,7
0,391,16
1,41,16
2,136,16
3,48,16
4,7,16
5,107,16
6,28,16
7,22,16
8,17,16
0,56,15
1,92,15
2,24,15
3,4,15
4,273,15
5,103,15
6,88,15
7,62,15
8,4,15
9,91,15
0,165,4
1,193,4
2,26,4
3,29,4
4,2,4
5,189,4
8,21,4
9,170,4
0,22,8
1,300,8
3,31,8
4,162,8
5,13,8
6,73,8
7,4,8
8,175,8
9,15,8
0,2,10
1,5,10
2,342,10
3,11,10
4,81,10
5,3,10
6,32,10
7,107,10
8,25,10
9,188,10
0,332,7
1,43,7
2,68,7
4,99,7
5,19,7
6,116,7
7,8,7
8,90,7
9,23,7
0,24,11
1,3,11
2,30,11
4,19,11
5,81,11
6,91,11
8,13,11
9,536,11
0,307,3
1,3,3
2,57,3
3,133,3
4,6,3
5,179,3
7,4,3
8,85,3
9,22,3
0,382,6
1,174,6
3,1,6
4,130,6
5,92,6
8,12,6
9,5,6
0,58,13
1,95,13
2,32,13
3,14,13
4,1,13
5,170,13
7,276,13
8,115,13
9,36,13
0,8,17
1,68,17
2,3,17
3,256,17
4,20,17
5,204,17
6,6,17
7,216,17
9,16,17
0,272,15
1,156,15
2,153,15
4,178,15
5,19,15
6,11,15
9,9,15
1,29,5
3,19,5
4,161,5
5,303,5
6,219,5
7,18,5
8,7,5
9,40,5
0,228,0
1,138,0
2,20,0
3,8,0
4,26,0
5,217,0
6,145,0
7,2,0
9,12,0
0,134,18
1,34,18
2,101,18
3,21,18
4,16,18
5,210,18
6,120,18
7,110,18
8,32,18
9,17,18
0,46,2
1,246,2
2,1,2
3,32,2
4,36,2
5,4,2
6,231,2
7,48,2
8,149,2
9,4,2
0,60,8
1,299,8
2,60,8
3,103,8
4,136,8
5,15,8
6,56,8
7,45,8
8,20,8
9,3,8
0,238,19
1,36,19
2,131,19
3,20,19
4,139,19
5,2,19
6,60,19
7,6,19
8,115,19
9,49,19
0,84,12
1,24,12
2,25,12
4,100,12
5,6,12
6,444,12
7,102,12
8,8,12
9,4,12
0,157,9
1,8,9
2,124,9
3,148,9
4,3,9
5,110,9
6,16,9
7,95,9
8,124,9
9,12,9
0,20,16
1,9,16
2,3,16
4,114,16
5,22,16
6,559,16
8,65,16
9,5,16
0,140,14
1,116,14
2,3,14
3,175,14
4,5,14
5,100,14
6,50,14
7,47,14
8,156,14
9,4,14
0,165,4
1,80,4
2,108,4
3,13,4
4,98,4
5,179,4
6,93,4
7,6,4
8,9,4
9,45,4
0,5,1
2,356,1
3,12,1
4,39,1
5,119,1
6,201,1
7,15,1
8,35,1
9,15,1
0,46,5
1,88,5
2,116,5
3,2,5
4,84,5
5,15,5
6,214,5
7,152,5
8,22,5
9,57,5
0,50,0
1,15,0
2,9,0
3,1,0
4,387,0
5,35,0
6,10,0
7,97,0
8,184,0
9,8,0
0,137,6
1,24,6
2,92,6
3,425,6
4,10,6
5,3,6
6,48,6
7,42,6
9,15,6
0,186,10
1,129,10
2,296,10
3,1,10
4,1,10
5,7,10
7,40,10
8,120,10
9,16,10
0,23,1
1,77,1
3,6,1
4,520,1
5,85,1
6,60,1
8,22,1
9,4,1
0,54,7
1,264,7
2,14,7
3,167,7
4,181,7
5,61,7
8,5,7
9,50,7
0,32,12
1,44,12
2,77,12
3,11,12
5,384,12
6,107,12
7,98,12
8,31,12
9,13,12
0,22,2
1,94,2
2,28,2
3,150,2
4,48,2
5,19,2
7,248,2
8,120,2
9,68,2
0,37,14
1,254,14
2,36,14
3,89,14
4,17,14
5,52,14
6,227,14
7,16,14
8,32,14
9,36,14
0,2,8
1,80,8
2,291,8
3,57,8
4,110,8
5,90,8
6,12,8
7,77,8
8,43,8
9,34,8
0,116,19
1,1,19
2,252,19
3,203,19
4,5,19
5,4,19
6,7,19
7,93,19
8,27,19
9,87,19
0,156,4
1,11,4
2,46,4
3,351,4
4,40,4
5,81,4
6,12,4
7,24,4
8,60,4
9,16,4
1,137,16
2,6,16
3,92,16
4,44,16
5,148,16
6,65,16
7,7,16
8,64,16
9,234,16
1,4,17
3,134,17
4,128,17
5,17,17
6,458,17
7,28,17
8,1,17
9,27,17
0,31,18
1,20,18
2,108,18
3,146,18
4,1,18
5,51,18
6,8,18
7,405,18
8,20,18
9,5,18
0,25,9
1,175,9
2,15,9
3,77,9
4,1,9
5,17,9
6,76,9
7,102,9
8,32,9
9,276,9
0,29,13
1,58,13
2,67,13
3,4,13
4,40,13
5,135,13
6,53,13
7,41,13
8,164,13
9,205,13
0,24,3
1,126,3
2,36,3
3,8,3
4,81,3
5,387,3
7,54,3
8,31,3
9,51,3
0,29,11
1,28,11
2,40,11
3,17,11
4,37,11
5,4,11
6,272,11
7,254,11
9,114,11
0,36,15
1,263,15
2,68,15
3,49,15
4,166,15
5,152,15
6,4,15
7,53,15
9,6,15
0,7,13
1,2,13
2,4,13
3,12,13
4,4,13
5,1,13
6,152,13
7,100,13
8,403,13
9,111,13
0,15,14
1,220,14
2,227,14
4,11,14
5,228,14
6,7,14
7,4,14
8,79,14
9,7,14
0,29,6
2,1,6
3,23,6
4,94,6
5,214,6
6,407,6
7,28,6
1,87,12
2,73,12
3,72,12
5,140,12
6,116,12
7,297,12
8,11,12
0,189,18
1,177,18
2,72,18
3,20,18
4,20,18
5,1,18
6,10,18
7,3,18
8,2,18
9,302,18
0,136,9
1,125,9
2,232,9
3,71,9
4,41,9
5,110,9
6,67,9
8,4,9
9,9,9
0,5,5
1,148,5
3,195,5
4,187,5
5,1,5
6,36,5
7,179,5
8,38,5
9,8,5
0,250,15
1,114,15
2,41,15
4,8,15
5,120,15
6,68,15
7,171,15
8,25,15
0,1,0
1,99,0
3,82,0
4,51,0
5,58,0
6,85,0
7,298,0
8,72,0
9,51,0
0,136,17
1,127,17
2,3,17
3,29,17
4,305,17
5,12,17
6,8,17
7,51,17
9,127,17
0,6,7
2,15,7
3,29,7
4,68,7
5,364,7
6,37,7
7,129,7
8,2,7
9,146,7
0,140,8
2,260,8
3,1,8
4,84,8
5,143,8
6,45,8
8,45,8
9,76,8
0,61,2
1,60,2
2,9,2
3,107,2
4,92,2
5,55,2
6,278,2
7,16,2
8,120,2
0,4,4
2,52,4
3,191,4
4,1,4
5,2,4
6,112,4
8,386,4
9,48,4
0,135,3
1,52,3
2,104,3
3,52,3
4,28,3
5,216,3
6,115,3
7,71,3
8,23,3
9,1,3
1,119,10
2,113,10
3,146,10
4,138,10
5,10,10
7,215,10
8,37,10
9,18,10
0,21,1
1,29,1
2,124,1
3,29,1
4,243,1
5,30,1
6,41,1
7,249,1
8,29,1
0,67,19
1,131,19
2,42,19
3,86,19
4,24,19
5,8,19
7,146,19
8,262,19
9,30,19
0,24,11
1,67,11
2,1,11
3,31,11
4,239,11
5,2,11
7,48,11
8,2,11
9,384,11
1,18,16
2,17,16
3,217,16
5,6,16
7,476,16
8,60,16
9,1,16
0,52,11
1,64,11
3,181,11
4,4,11
5,43,11
6,12,11
7,320,11
8,39,11
9,82,11
1,9,7
2,15,7
3,11,7
4,12,7
5,97,7
6,463,7
7,155,7
9,35,7
1,79,9
2,23,9
3,5,9
4,287,9
5,211,9
6,18,9
7,2,9
8,49,9
9,122,9
1,4,10
2,129,10
4,18,10
5,1,10
6,8,10
7,38,10
8,361,10
9,238,10
0,143,8
1,16,8
2,270,8
3,40,8
4,9,8
5,70,8
7,43,8
8,92,8
9,113,8
0,104,4
1,120,4
2,192,4
3,9,4
5,36,4
6,159,4
7,36,4
8,7,4
9,132,4
1,133,17
2,131,17
3,44,17
4,11,17
5,104,17
6,124,17
7,153,17
8,29,17
9,66,17
0,164,2
1,205,2
2,36,2
4,68,2
5,77,2
6,10,2
7,171,2
8,43,2
9,23,2
0,1,16
1,22,16
2,36,16
3,49,16
4,18,16
5,462,16
6,58,16
7,68,16
8,82,16
0,8,18
1,4,18
2,92,18
3,6,18
4,78,18
5,68,18
6,337,18
7,92,18
8,1,18
9,110,18
0,55,6
1,94,6
2,83,6
3,256,6
4,118,6
6,17,6
7,12,6
8,95,6
9,66,6
0,119,0
1,288,0
2,82,0
3,87,0
4,87,0
5,1,0
6,19,0
8,1,0
9,113,0
0,4,15
1,50,15
2,39,15
3,209,15
5,99,15
6,4,15
7,212,15
9,179,15
0,44,1
1,83,1
3,39,1
4,312,1
5,5,1
6,99,1
7,142,1
8,74,1
1,34,14
2,34,14
3,104,14
4,27,14
5,83,14
6,36,14
7,172,14
8,304,14
9,2,14
0,2,13
1,22,13
2,263,13
3,67,13
4,45,13
5,49,13
6,13,13
7,1,13
8,27,13
9,307,13
0,334,5
1,4,5
2,37,5
3,84,5
4,53,5
5,65,5
6,35,5
7,24,5
8,103,5
9,56,5
0,112,19
1,88,19
2,4,19
3,64,19
4,304,19
5,139,19
6,2,19
7,36,19
8,16,19
9,30,19
0,8,12
1,26,12
2,60,12
3,4,12
4,264,12
5,6,12
6,387,12
7,6,12
9,35,12
0,1,3
1,204,3
2,8,3
3,157,3
4,113,3
5,106,3
6,61,3
7,1,3
8,69,3
9,75,3
0,4,18
1,32,18
2,26,18
3,14,18
4,292,18
5,18,18
6,77,18
7,7,18
8,56,18
9,272,18
0,14,14
1,3,14
2,162,14
3,2,14
4,277,14
6,48,14
7,77,14
9,214,14
0,320,17
2,8,17
3,80,17
4,68,17
5,4,17
7,26,17
8,26,17
9,264,17
0,47,5
1,201,5
2,32,5
3,101,5
4,4,5
6,16,5
7,140,5
8,198,5
9,56,5
0,204,10
1,166,10
2,269,10
4,40,10
6,22,10
7,2,10
8,93,10
0,282,6
1,2,6
3,113,6
4,12,6
5,8,6
7,75,6
8,296,6
9,7,6
0,7,15
1,16,15
2,16,15
3,275,15
4,11,15
5,48,15
6,53,15
7,78,15
8,7,15
9,285,15
0,8,1
1,56,1
2,6,1
3,424,1
4,37,1
5,56,1
6,4,1
7,148,1
9,57,1
0,16,3
1,32,3
2,74,3
3,1,3
4,25,3
6,86,3
7,127,3
8,383,3
9,52,3
0,240,7
1,8,7
2,13,7
3,64,7
4,29,7
5,28,7
6,225,7
7,16,7
8,168,7
9,4,7
0,71,16
1,14,16
2,96,16
4,4,16
5,456,16
6,6,16
7,30,16
8,119,16
0,150,0
1,80,0
2,36,0
3,4,0
4,2,0
5,224,0
6,2,0
7,16,0
8,261,0
9,21,0
0,240,2
1,36,2
2,75,2
3,134,2
4,11,2
5,138,2
6,80,2
7,42,2
8,41,2
0,114,13
1,5,13
2,42,13
3,2,13
4,84,13
5,124,13
6,82,13
7,314,13
8,28,13
0,111,11
1,259,11
2,41,11
3,292,11
4,2,11
5,3,11
7,9,11
8,25,11
9,54,11
0,15,9
1,29,9
2,179,9
3,7,9
4,108,9
6,116,9
7,47,9
8,288,9
9,8,9
0,39,19
1,108,19
2,144,19
3,164,19
4,49,19
5,45,19
6,71,19
7,156,19
8,1,19
9,18,19
0,110,8
1,189,8
3,5,8
4,319,8
5,3,8
6,7,8
8,50,8
9,114,8
0,7,4
2,2,4
3,189,4
4,103,4
5,57,4
6,91,4
7,71,4
8,56,4
9,221,4
1,391,12
3,326,12
4,9,12
5,15,12
6,23,12
7,4,12
8,18,12
9,10,12
0,40,10
1,8,10
2,12,10
3,109,10
5,12,10
6,25,10
7,55,10
8,153,10
9,383,10
0,20,4
1,263,4
2,72,4
3,35,4
4,11,4
5,64,4
6,37,4
7,5,4
8,139,4
9,150,4
0,70,15
1,8,15
2,41,15
3,150,15
4,85,15
5,22,15
7,13,15
8,390,15
9,16,15
0,120,19
1,4,19
2,43,19
3,1,19
5,45,19
6,20,19
7,115,19
8,202,19
9,244,19
0,124,11
1,56,11
2,3,11
3,272,11
4,7,11
5,23,11
6,13,11
7,27,11
8,185,11
9,86,11
0,8,2
1,321,2
2,35,2
3,123,2
4,139,2
5,1,2
6,131,2
7,8,2
8,10,2
9,20,2
0,1,6
1,268,6
2,42,6
3,12,6
4,12,6
5,94,6
8,129,6
9,240,6
0,4,17
1,67,17
2,36,17
3,93,17
4,99,17
5,103,17
6,309,17
8,30,17
9,56,17
0,45,16
1,10,16
2,1,16
3,9,16
4,277,16
5,88,16
6,43,16
7,3,16
8,24,16
9,295,16
0,24,1
1,79,1
2,71,1
4,60,1
5,22,1
6,187,1
7,355,1
0,3,7
1,60,7
2,32,7
3,340,7
4,21,7
5,1,7
6,15,7
7,104,7
8,121,7
9,99,7
0,30,3
1,4,3
2,11,3
3,9,3
4,20,3
5,580,3
6,9,3
7,82,3
8,12,3
9,39,3
0,12,18
2,45,18
3,31,18
4,210,18
5,279,18
6,31,18
7,2,18
8,96,18
9,92,18
0,19,0
1,63,0
2,122,0
3,24,0
4,5,0
5,260,0
6,186,0
7,92,0
8,26,0
0,210,12
1,39,12
2,20,12
3,57,12
4,3,12
5,152,12
6,240,12
9,76,12
0,417,14
1,5,14
2,47,14
4,159,14
5,44,14
7,124,14
0,425,5
1,36,5
5,4,5
6,54,5
7,13,5
8,232,5
9,31,5
0,46,13
1,35,13
2,329,13
3,41,13
4,214,13
